customer_id,churn_probability,reason_1,reason_2,reason_3,segment_name,subscription_length_months,customer_satisfaction_score,daily_watch_time_hours,engagement_rate,subscription_plan,support_queries_logged,age,monthly_income_usd,promotional_offers_used,number_of_profiles_created,device_used_most_often_desktop,device_used_most_often_laptop,device_used_most_often_mobile,device_used_most_often_smart_tv,device_used_most_often_tablet,genre_preference_action,genre_preference_comedy,genre_preference_documentary,genre_preference_drama,genre_preference_romance,genre_preference_sci_fi,genre_preference_thriller,region_africa,region_asia,region_europe,region_north_america,region_south_america,payment_history_delayed,payment_history_on_time,churn_status
C00324,0.8370126771175271,Frequent support queries (10) increased churn risk,High satisfaction score (8/10) decreased churn risk,Low engagement rate (3/10) increased churn risk,Satisfied Loyal,1,8,2.26,3,1,10,65,6127,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
C00325,0.0491629199360915,High engagement rate (10/10) decreased churn risk,Few support queries (1) decreased churn risk,Many promotional offers used (5) decreased churn risk,Low-Satisfaction At-Risk,6,3,3.6,10,1,1,68,9803,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C00326,0.036921347900523,Long subscription history (24 months) decreased churn risk,High engagement rate (9/10) decreased churn risk,High daily watch time (4.6 hours) decreased churn risk,Engaged but Payment-Fragile,24,5,4.63,9,2,3,51,9812,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
C00327,0.6394590408553011,Low satisfaction score (2/10) increased churn risk,Low engagement rate (3/10) increased churn risk,Support queries logged (3) decreased churn risk,Low-Satisfaction At-Risk,6,2,3.57,3,3,3,44,8418,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
C00328,0.3998894593001251,Few support queries (0) decreased churn risk,Low engagement rate (2/10) increased churn risk,High daily watch time (5.0 hours) decreased churn risk,High-Risk Disengaged,12,3,4.96,2,2,0,32,2990,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00329,0.6842691238729293,Low satisfaction score (2/10) increased churn risk,Short subscription history (1 months) increased churn risk,High engagement rate (7/10) decreased churn risk,Low-Satisfaction At-Risk,1,2,3.79,7,3,6,69,3211,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
C00330,0.3129263171457995,High satisfaction score (9/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,1,9,3.11,5,3,5,34,3098,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
C00331,0.8083851020222569,Low satisfaction score (2/10) increased churn risk,High engagement rate (8/10) decreased churn risk,Short subscription history (1 months) increased churn risk,Low-Satisfaction At-Risk,1,2,1.0,8,2,7,48,2858,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
C00332,0.1779737254125101,High engagement rate (9/10) decreased churn risk,High daily watch time (4.4 hours) decreased churn risk,Few promotional offers used (1) increased churn risk,Low-Satisfaction At-Risk,12,4,4.38,9,2,5,56,8002,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C00333,0.0521547170905393,High satisfaction score (10/10) decreased churn risk,Frequent support queries (10) increased churn risk,Long subscription history (24 months) decreased churn risk,Engaged but Payment-Fragile,24,10,2.92,7,1,10,27,865,4,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00334,0.9132721301560924,High daily watch time (5.0 hours) decreased churn risk,Low engagement rate (3/10) increased churn risk,Frequent support queries (8) increased churn risk,High-Risk Disengaged,3,6,4.97,3,1,8,58,5338,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
C00335,0.0263186928860885,High satisfaction score (10/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Frequent support queries (9) increased churn risk,Satisfied Loyal,24,10,3.76,4,3,9,24,2906,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
C00336,0.8354571629000217,Low satisfaction score (2/10) increased churn risk,Few support queries (1) decreased churn risk,Few promotional offers used (0) increased churn risk,High-Risk Disengaged,3,2,3.34,5,3,1,24,5186,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
C00337,0.0189277872843004,High satisfaction score (10/10) decreased churn risk,Few support queries (0) decreased churn risk,Low daily watch time (0.9 hours) increased churn risk,Satisfied Loyal,12,10,0.86,6,2,0,45,2196,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
C00338,0.2318186672081309,High satisfaction score (9/10) decreased churn risk,Few support queries (1) decreased churn risk,Few promotional offers used (0) increased churn risk,Satisfied Loyal,3,9,0.63,6,3,1,37,6243,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
C00339,0.0671142758572684,High satisfaction score (9/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,24,9,2.74,4,1,4,70,7257,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
C00340,0.0191741339320413,Many promotional offers used (5) decreased churn risk,High daily watch time (4.7 hours) decreased churn risk,High engagement rate (8/10) decreased churn risk,Low-Satisfaction At-Risk,12,6,4.66,8,3,7,43,8803,5,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00341,0.8305850278219501,Short subscription history (1 months) increased churn risk,Many promotional offers used (4) decreased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,1,4,2.76,4,3,6,24,6543,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
C00342,0.0974862194600074,High satisfaction score (8/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Frequent support queries (8) increased churn risk,Satisfied Loyal,3,8,3.12,6,3,8,46,2580,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C00343,0.3999042706160415,High satisfaction score (9/10) decreased churn risk,Low engagement rate (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,High-Risk Disengaged,1,9,3.26,3,1,3,21,5337,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
C00344,0.7036378890643813,Low satisfaction score (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Low engagement rate (4/10) increased churn risk,Low-Satisfaction At-Risk,24,1,3.25,4,3,5,62,4015,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C00345,0.5365702530583252,Frequent support queries (10) increased churn risk,High satisfaction score (8/10) decreased churn risk,High engagement rate (9/10) decreased churn risk,Engaged but Payment-Fragile,12,8,1.57,9,1,10,59,7350,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
C00346,0.5369785772186734,High satisfaction score (9/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Short subscription history (1 months) increased churn risk,Satisfied Loyal,1,9,1.77,2,2,5,61,7650,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C00347,0.4387912596563946,Frequent support queries (10) increased churn risk,High satisfaction score (8/10) decreased churn risk,Few promotional offers used (0) increased churn risk,Satisfied Loyal,1,8,4.52,8,3,10,54,1302,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
C00348,0.0113351449659693,High satisfaction score (10/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Low engagement rate (3/10) increased churn risk,Satisfied Loyal,12,10,4.45,3,1,3,58,3074,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
C00349,0.8225145465264946,Low engagement rate (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Frequent support queries (8) increased churn risk,Low-Satisfaction At-Risk,24,4,0.81,2,1,8,36,7239,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
C00350,0.958271327251038,Low satisfaction score (2/10) increased churn risk,Few promotional offers used (0) increased churn risk,Low engagement rate (3/10) increased churn risk,Low-Satisfaction At-Risk,3,2,2.18,3,1,4,64,3254,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
C00351,0.1130779308006015,Few support queries (0) decreased churn risk,High engagement rate (9/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,6,4,0.57,9,1,0,27,4821,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
C00352,0.8104136194256485,Low engagement rate (2/10) increased churn risk,Few promotional offers used (0) increased churn risk,Daily watch time (1.7 hours) increased churn risk,Satisfied Loyal,12,6,1.69,2,2,4,49,9586,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
C00353,0.4550453661645456,High satisfaction score (10/10) decreased churn risk,Frequent support queries (8) increased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,12,10,2.01,4,1,8,36,4645,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
C00354,0.0157050697052644,High satisfaction score (10/10) decreased churn risk,High engagement rate (10/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Satisfied Loyal,24,10,0.87,10,1,7,59,5535,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
C00355,0.8531472702644207,Low engagement rate (2/10) increased churn risk,Many promotional offers used (4) decreased churn risk,Frequent support queries (7) increased churn risk,High-Risk Disengaged,12,4,3.57,2,2,7,70,6126,4,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
C00356,0.0938319877012898,High satisfaction score (9/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Frequent support queries (9) increased churn risk,Engaged but Payment-Fragile,24,9,4.11,6,2,9,24,8893,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
C00357,0.0097834949445578,Few support queries (0) decreased churn risk,Many promotional offers used (5) decreased churn risk,High daily watch time (4.2 hours) decreased churn risk,Satisfied Loyal,6,6,4.19,7,2,0,43,953,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
C00358,0.0151147137277991,Long subscription history (24 months) decreased churn risk,Few support queries (1) decreased churn risk,High satisfaction score (7/10) decreased churn risk,Satisfied Loyal,24,7,3.74,5,3,1,35,6162,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
C00359,0.0240728158094852,Many promotional offers used (5) decreased churn risk,Few support queries (2) decreased churn risk,High engagement rate (8/10) decreased churn risk,Low-Satisfaction At-Risk,12,6,2.48,8,2,2,21,813,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
C00360,0.6159520535517108,High engagement rate (8/10) decreased churn risk,Low daily watch time (1.1 hours) increased churn risk,Few promotional offers used (1) increased churn risk,Engaged but Payment-Fragile,6,6,1.11,8,3,6,19,7611,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
C00361,0.6753496360783194,High satisfaction score (10/10) decreased churn risk,Frequent support queries (10) increased churn risk,Low engagement rate (2/10) increased churn risk,Satisfied Loyal,6,10,2.5,2,1,10,31,8804,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
C00362,0.6580697926130682,Low satisfaction score (1/10) increased churn risk,High engagement rate (10/10) decreased churn risk,Support queries logged (3) decreased churn risk,Engaged but Payment-Fragile,6,1,1.99,10,3,3,45,1468,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
C00363,0.0662783810772573,High satisfaction score (9/10) decreased churn risk,High daily watch time (4.5 hours) decreased churn risk,Delayed payment history increased churn risk,Engaged but Payment-Fragile,12,9,4.46,6,2,6,29,8444,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
C00364,0.8302338114327306,Frequent support queries (8) increased churn risk,Low satisfaction score (3/10) increased churn risk,Many promotional offers used (4) decreased churn risk,Low-Satisfaction At-Risk,12,3,1.37,4,3,8,47,3065,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
C00365,0.031668301076666,High engagement rate (9/10) decreased churn risk,High daily watch time (4.9 hours) decreased churn risk,Support queries logged (3) decreased churn risk,Engaged but Payment-Fragile,12,5,4.88,9,3,3,24,3569,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00366,0.0083852527685842,High satisfaction score (10/10) decreased churn risk,Few support queries (0) decreased churn risk,Short subscription history (1 months) increased churn risk,Satisfied Loyal,1,10,4.24,4,3,0,26,2409,4,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
C00367,0.1421454355227798,High engagement rate (9/10) decreased churn risk,Few promotional offers used (0) increased churn risk,High daily watch time (4.5 hours) decreased churn risk,Low-Satisfaction At-Risk,6,6,4.55,9,1,4,32,4808,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
C00368,0.6638290452321838,Few promotional offers used (0) increased churn risk,High daily watch time (4.8 hours) decreased churn risk,Few support queries (2) decreased churn risk,Engaged but Payment-Fragile,1,3,4.85,7,2,2,55,3565,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
C00369,0.6941104280790588,Low engagement rate (1/10) increased churn risk,Few promotional offers used (0) increased churn risk,Few support queries (2) decreased churn risk,Low-Satisfaction At-Risk,12,4,4.11,1,1,2,55,7437,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
C00370,0.6901878997724347,Low satisfaction score (2/10) increased churn risk,High engagement rate (9/10) decreased churn risk,Frequent support queries (8) increased churn risk,Low-Satisfaction At-Risk,3,2,4.29,9,3,8,43,3659,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
C00371,0.0108949985934859,Low satisfaction score (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,High engagement rate (9/10) decreased churn risk,Low-Satisfaction At-Risk,24,2,3.8,9,1,2,54,6551,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
C00372,0.4375531421653673,Long subscription history (24 months) decreased churn risk,Few promotional offers used (0) increased churn risk,Low satisfaction score (3/10) increased churn risk,Low-Satisfaction At-Risk,24,3,2.28,7,1,4,53,7497,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
C00373,0.916717805789732,Low engagement rate (1/10) increased churn risk,Short subscription history (1 months) increased churn risk,Delayed payment history increased churn risk,High-Risk Disengaged,1,5,3.49,1,1,4,22,7075,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
C00374,0.8959007913313173,Low engagement rate (1/10) increased churn risk,Few support queries (1) decreased churn risk,Few promotional offers used (0) increased churn risk,High-Risk Disengaged,1,4,4.66,1,3,1,34,4860,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
C00375,0.5316187151761995,Low satisfaction score (1/10) increased churn risk,Long subscription history (24 months) decreased churn risk,On-Time payment history decreased churn risk,Low-Satisfaction At-Risk,24,1,1.97,5,3,6,35,7444,3,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
C00376,0.1641104291311874,High satisfaction score (9/10) decreased churn risk,Long subscription history (24 months) decreased churn risk,Few promotional offers used (0) increased churn risk,Engaged but Payment-Fragile,24,9,1.61,6,3,4,42,9543,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
C00377,0.9183639776847592,Frequent support queries (8) increased churn risk,High engagement rate (8/10) decreased churn risk,Low daily watch time (1.2 hours) increased churn risk,Engaged but Payment-Fragile,3,4,1.16,8,2,8,18,2809,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
C00378,0.1295923031826477,Long subscription history (24 months) decreased churn risk,Many promotional offers used (4) decreased churn risk,Frequent support queries (7) increased churn risk,Engaged but Payment-Fragile,24,5,3.82,6,3,7,61,704,4,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
C00379,0.4569042890906591,Low satisfaction score (3/10) increased churn risk,Short subscription history (1 months) increased churn risk,Many promotional offers used (4) decreased churn risk,Low-Satisfaction At-Risk,1,3,3.1,6,3,5,31,6388,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C00380,0.4797784400797861,Low engagement rate (2/10) increased churn risk,Few promotional offers used (0) increased churn risk,Few support queries (2) decreased churn risk,Satisfied Loyal,6,7,4.44,2,3,2,49,897,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
C00381,0.7405333216928769,High satisfaction score (10/10) decreased churn risk,Low engagement rate (1/10) increased churn risk,Frequent support queries (10) increased churn risk,Satisfied Loyal,3,10,1.3,1,1,10,55,2346,5,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C00382,0.921779078375058,Low satisfaction score (1/10) increased churn risk,Frequent support queries (9) increased churn risk,High engagement rate (8/10) decreased churn risk,Engaged but Payment-Fragile,12,1,3.55,8,2,9,29,3565,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
C00383,0.5622163795766839,Low engagement rate (3/10) increased churn risk,High daily watch time (4.8 hours) decreased churn risk,Few support queries (2) decreased churn risk,High-Risk Disengaged,12,4,4.81,3,2,2,42,2222,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
C00384,0.0281411452176286,High satisfaction score (10/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Low engagement rate (4/10) increased churn risk,High-Risk Disengaged,12,10,2.88,4,3,4,26,7165,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
C00385,0.7821319012438048,Frequent support queries (10) increased churn risk,High engagement rate (9/10) decreased churn risk,Many promotional offers used (5) decreased churn risk,Engaged but Payment-Fragile,1,5,0.8,9,3,10,54,3109,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
C00386,0.3527678951706043,High satisfaction score (9/10) decreased churn risk,Low engagement rate (2/10) increased churn risk,Few support queries (1) decreased churn risk,Satisfied Loyal,1,9,2.94,2,2,1,63,9162,0,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
C00387,0.9852952571037844,Low satisfaction score (1/10) increased churn risk,Frequent support queries (8) increased churn risk,Short subscription history (1 months) increased churn risk,Low-Satisfaction At-Risk,1,1,2.16,6,3,8,54,5090,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
C00388,0.6814329294718076,Long subscription history (24 months) decreased churn risk,Few promotional offers used (0) increased churn risk,Low engagement rate (3/10) increased churn risk,Low-Satisfaction At-Risk,24,3,3.22,3,1,2,66,1576,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C00389,0.9836254558051925,Low engagement rate (1/10) increased churn risk,Low satisfaction score (2/10) increased churn risk,Frequent support queries (8) increased churn risk,Low-Satisfaction At-Risk,6,2,2.42,1,3,8,70,5182,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
C00390,0.4004511047993625,Many promotional offers used (5) decreased churn risk,Short subscription history (1 months) increased churn risk,Low satisfaction score (4/10) increased churn risk,Low-Satisfaction At-Risk,1,4,2.46,6,1,5,66,6888,5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C00391,0.1251113369292457,Long subscription history (24 months) decreased churn risk,Few support queries (1) decreased churn risk,Low satisfaction score (3/10) increased churn risk,Engaged but Payment-Fragile,24,3,4.22,6,3,1,26,1228,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
C00392,0.6057004105062064,Frequent support queries (10) increased churn risk,Low engagement rate (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,High-Risk Disengaged,24,7,1.59,2,3,10,38,1274,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
C00393,0.7160507423775562,Low satisfaction score (2/10) increased churn risk,Long subscription history (24 months) decreased churn risk,Few promotional offers used (0) increased churn risk,Low-Satisfaction At-Risk,24,2,4.54,4,2,7,58,3307,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
C00394,0.5174225543356501,Short subscription history (3 months) increased churn risk,On-Time payment history decreased churn risk,Daily watch time (1.8 hours) increased churn risk,Satisfied Loyal,3,6,1.8,6,1,5,29,5300,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
C00395,0.8555037745593074,Low daily watch time (1.0 hours) increased churn risk,Short subscription history (3 months) increased churn risk,Frequent support queries (7) increased churn risk,Engaged but Payment-Fragile,3,5,0.98,7,2,7,30,4086,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
